<?xml version="1.0" encoding="utf-8"?>
<Catalog>
  <CatalogType>SAO J2000 Star Catalog (from HEASARC)</CatalogType>
  <Description>Smithsonian Astrophysical Observatory Star Catalog</Description>
  <VisualMagnitudeLimit>6.5</VisualMagnitudeLimit>
  <Epoch>2000.0</Epoch>
  <Author>SAO</Author>
  <Date>2007-10-31 18:05:07</Date>
  <Source>http://heasarc.gsfc.nasa.gov/W3Browse/star-catalog/sao.html</Source>
  <Comments>
    Catalog covers 88 Constellations and contains 9023 Objects.
    File was saved: Mon Jul 06 16:58:37 EDT 2015
    File was created and filtered by J. L. Lawrence
  </Comments>
  <DataFormatDescrip>
    The format for star catalogs requires that the objects in the catalog
    be sorted by constellation (i.e., constellation abbreviated name) and then by
    object name within the constellations. The data below, sorted by constellation
    and then by object name, is saved as comma delimited fields as follows:
    Name,RA,Decl,mV,Constellation,Alternate Name,Comment
    IMPORTANT NOTE: Because commas are used as field delimiters, commas must **NOT**
    be included in the Name, Alternate Name, or Comment fields!
  </DataFormatDescrip>
  <Data>
    SAO 62551,11.440421,33.450428,6.300000,UMa,,
    SAO 62572,11.484489,39.336972,5.300000,UMa,,
    SAO 62604,11.565632,36.815444,6.300000,UMa,,
    SAO 62635,11.642288,33.625608,6.400000,UMa,,
    SAO 62655,11.684173,34.201561,5.500000,UMa,,
    SAO 62658,11.692861,31.745919,5.700000,UMa,,
    SAO 62718,11.828258,34.931692,5.800000,UMa,,
    SAO 62731,11.852602,33.374939,6.100000,UMa,,
    SAO 62738,11.882982,37.718800,6.500000,UMa,,
    SAO 62754,11.920586,36.756303,6.500000,UMa,,
    SAO 62774,11.968661,32.273961,6.300000,UMa,,
    SAO 62784,11.988218,33.167375,6.000000,UMa,,
    SAO 62786,11.999224,34.034997,6.300000,UMa,,
    SAO 62802,12.027630,36.041975,5.600000,UMa,,
    SAO 209,1.563989,89.015544,6.500000,UMi,,
    SAO 308,2.530198,89.264067,2.100000,UMi,,
    SAO 2010,12.255464,87.700189,6.300000,UMi,,
    SAO 2012,12.280949,86.436025,6.300000,UMi,,
    SAO 2459,14.839006,82.511936,5.700000,UMi,,
    SAO 2556,15.486391,80.448689,6.500000,UMi,,
    SAO 2770,16.766146,82.037311,4.400000,UMi,,
    SAO 2859,17.326969,80.136486,5.900000,UMi,,
    SAO 2937,17.536940,86.586514,4.400000,UMi,,
    SAO 2940,17.513333,86.968058,5.900000,UMi,,
    SAO 3020,17.282470,89.037675,6.500000,UMi,,
    SAO 7741,13.080482,73.025264,6.300000,UMi,,
    SAO 7782,13.225583,72.798819,6.400000,UMi,,
    SAO 7814,13.435568,72.391469,6.100000,UMi,,
    SAO 7854,13.619712,71.242250,5.700000,UMi,,
    SAO 7876,13.710857,78.064258,6.100000,UMi,,
    SAO 7953,14.115617,74.593792,6.300000,UMi,,
    SAO 7958,14.147478,77.547469,5.000000,UMi,,
    SAO 8024,14.458756,75.695992,4.400000,UMi,,
    SAO 8054,14.560685,79.660456,6.400000,UMi,,
    SAO 8102,14.845104,74.155483,2.200000,UMi,,
    SAO 8111,14.884239,78.176828,6.500000,UMi,,
    SAO 8207,15.284984,71.823881,5.100000,UMi,,
    SAO 8220,15.345479,71.834036,3.100000,UMi,,
    SAO 8274,15.523587,77.349342,5.300000,UMi,,
    SAO 8328,15.734310,77.794494,4.300000,UMi,,
    SAO 8417,16.058694,76.793686,5.600000,UMi,,
    SAO 8446,16.180427,75.877567,5.500000,UMi,,
    SAO 8452,16.208934,75.210600,6.500000,UMi,,
    SAO 8462,16.242593,73.394786,6.000000,UMi,,
    SAO 8470,16.291769,75.755203,5.000000,UMi,,
    SAO 8527,16.428647,78.963964,5.500000,UMi,,
    SAO 8548,16.510772,77.446494,6.400000,UMi,,
    SAO 8592,16.631360,78.918453,6.400000,UMi,,
    SAO 8612,16.718331,77.514047,6.000000,UMi,,
    SAO 8697,17.027821,75.297175,6.300000,UMi,,
    SAO 16305,14.201133,69.432614,5.400000,UMi,,
    SAO 16558,14.959721,65.932372,4.900000,UMi,,
    SAO 16587,15.066051,65.919753,6.100000,UMi,,
    SAO 16630,15.178918,67.781314,6.100000,UMi,,
    SAO 16660,15.243975,67.346786,5.200000,UMi,,
    SAO 16662,15.247745,68.945389,6.500000,UMi,,
    SAO 16794,15.627545,69.283267,5.900000,UMi,,
    SAO 199329,8.523494,-39.064281,6.200000,Vel,,
    SAO 199363,8.555541,-38.371125,6.400000,Vel,,
    SAO 199370,8.560633,-38.848800,6.000000,Vel,,
    SAO 199389,8.574799,-37.611397,6.200000,Vel,,
    SAO 199402,8.586843,-39.970100,6.300000,Vel,,
    SAO 199438,8.622202,-40.147603,6.400000,Vel,,
    SAO 199682,8.831170,-39.141864,6.300000,Vel,,
    SAO 199737,8.880000,-38.724178,5.800000,Vel,,
    SAO 199902,9.035116,-39.402422,6.300000,Vel,,
    SAO 200084,9.194726,-39.258989,6.100000,Vel,,
    SAO 200119,9.223848,-38.616328,6.500000,Vel,,
    SAO 200152,9.249219,-37.602431,6.000000,Vel,,
    SAO 200159,9.260210,-38.569889,5.000000,Vel,,
    SAO 200163,9.262539,-37.413214,4.700000,Vel,,
    SAO 200185,9.282560,-39.401478,5.400000,Vel,,
    SAO 200257,9.341566,-37.581489,6.100000,Vel,,
    SAO 200299,9.376856,-39.774831,6.500000,Vel,,
    SAO 200320,9.395780,-37.757139,6.500000,Vel,,
    SAO 200330,9.404518,-39.425839,6.200000,Vel,,
    SAO 219400,8.088993,-46.978969,6.300000,Vel,,
    SAO 219422,8.111212,-45.266283,5.000000,Vel,,
    SAO 219427,8.111475,-48.497569,6.500000,Vel,,
    SAO 219493,8.152656,-48.684461,5.900000,Vel,,
    SAO 219501,8.158137,-47.345706,4.800000,Vel,,
    SAO 219502,8.159984,-44.123103,5.200000,Vel,,
    SAO 219504,8.158886,-47.336678,1.900000,Vel,,
    SAO 219515,8.162000,-47.937378,5.400000,Vel,,
    SAO 219565,8.186419,-48.462042,5.900000,Vel,,
    SAO 219586,8.201610,-43.400900,6.400000,Vel,,
    SAO 219602,8.208583,-46.264117,6.100000,Vel,,
    SAO 219629,8.226735,-46.991900,5.300000,Vel,,
    SAO 219631,8.229340,-46.578878,6.500000,Vel,,
    SAO 219657,8.239963,-45.834464,6.000000,Vel,,
    SAO 219848,8.375443,-48.490344,4.900000,Vel,,
    SAO 219982,8.485468,-44.160333,5.900000,Vel,,
    SAO 219985,8.484634,-47.929072,5.500000,Vel,,
    SAO 219996,8.490988,-44.725094,5.200000,Vel,,
    SAO 220007,8.495990,-46.331981,6.100000,Vel,,
    SAO 220025,8.510883,-44.737133,6.500000,Vel,,
    SAO 220039,8.519655,-47.866750,6.500000,Vel,,
    SAO 220080,8.544604,-47.041750,6.500000,Vel,,
    SAO 220103,8.558439,-46.971028,6.300000,Vel,,
    SAO 220138,8.578828,-49.944194,4.900000,Vel,,
    SAO 220204,8.627404,-42.989144,4.100000,Vel,,
    SAO 220252,8.672017,-40.264169,5.200000,Vel,,
    SAO 220261,8.676481,-45.191303,5.700000,Vel,,
    SAO 220265,8.677114,-46.648769,4.100000,Vel,,
    SAO 220282,8.684804,-48.922544,6.100000,Vel,,
    SAO 220284,8.686961,-47.317078,4.900000,Vel,,
    SAO 220300,8.699135,-45.410819,5.200000,Vel,,
    SAO 220313,8.704443,-48.099250,5.500000,Vel,,
    SAO 220361,8.727922,-49.822850,5.200000,Vel,,
    SAO 220371,8.739999,-42.649244,4.100000,Vel,,
    SAO 220422,8.767143,-46.041633,4.100000,Vel,,
    SAO 220432,8.773268,-41.125481,6.100000,Vel,,
    SAO 220442,8.775170,-45.912814,5.500000,Vel,,
    SAO 220464,8.788579,-46.155669,5.800000,Vel,,
    SAO 220481,8.794587,-41.737142,6.500000,Vel,,
    SAO 220495,8.802458,-42.463867,6.200000,Vel,,
    SAO 220531,8.827547,-40.320439,5.400000,Vel,,
    SAO 220540,8.829941,-45.307839,5.000000,Vel,,
    SAO 220552,8.839154,-42.090017,6.100000,Vel,,
    SAO 220561,8.842629,-46.529256,4.900000,Vel,,
    SAO 220581,8.857741,-42.504317,6.300000,Vel,,
    SAO 220609,8.877402,-48.359217,6.100000,Vel,,
    SAO 220628,8.897428,-40.447408,6.500000,Vel,,
    SAO 220636,8.897413,-47.520944,5.300000,Vel,,
    SAO 220664,8.922028,-45.041614,6.300000,Vel,,
    SAO 220703,8.965491,-48.573228,5.900000,Vel,,
    SAO 220717,8.981196,-47.234700,5.200000,Vel,,
    SAO 220730,9.001511,-41.253864,4.400000,Vel,,
    SAO 220738,9.006164,-43.173364,6.100000,Vel,,
    SAO 220760,9.022446,-41.864419,5.500000,Vel,,
    SAO 220802,9.068256,-47.441519,6.500000,Vel,,
    SAO 220803,9.069244,-47.097817,3.700000,Vel,,
    SAO 220878,9.133278,-43.432561,2.200000,Vel,,
    SAO 220910,9.162525,-49.424686,6.400000,Vel,,
    SAO 220928,9.184556,-44.867942,5.000000,Vel,,
    SAO 220937,9.192569,-46.583792,5.900000,Vel,,
    SAO 220952,9.208494,-43.613589,5.700000,Vel,,
    SAO 220962,9.221839,-42.273547,6.100000,Vel,,
    SAO 220964,9.225356,-49.094453,6.500000,Vel,,
    SAO 220965,9.226253,-47.338683,5.900000,Vel,,
    SAO 220972,9.235574,-44.146131,5.900000,Vel,,
    SAO 220978,9.240132,-43.227533,5.100000,Vel,,
    SAO 220998,9.254063,-45.555675,6.300000,Vel,,
    SAO 221010,9.267832,-44.898525,6.000000,Vel,,
    SAO 221014,9.273073,-44.265842,5.000000,Vel,,
    SAO 221103,9.364139,-42.195044,5.800000,Vel,,
    SAO 221109,9.373336,-46.047736,6.000000,Vel,,
    SAO 221146,9.418900,-43.976814,6.500000,Vel,,
    SAO 221167,9.441258,-40.501839,6.400000,Vel,,
    SAO 221234,9.511671,-40.466711,3.600000,Vel,,
    SAO 221262,9.538693,-40.649442,5.400000,Vel,,
    SAO 221288,9.562356,-49.005075,5.400000,Vel,,
    SAO 221339,9.607029,-48.751494,6.500000,Vel,,
    SAO 221344,9.613814,-49.355178,4.500000,Vel,,
    SAO 221355,9.633741,-43.190942,5.500000,Vel,,
    SAO 221484,9.775109,-44.754975,5.700000,Vel,,
    SAO 221523,9.832534,-45.732847,5.300000,Vel,,
    SAO 221538,9.844991,-46.934419,6.000000,Vel,,
    SAO 221547,9.855508,-46.193947,5.700000,Vel,,
    SAO 221553,9.861327,-46.547889,4.600000,Vel,,
    SAO 221592,9.904887,-45.283908,5.900000,Vel,,
    SAO 221617,9.934859,-40.825006,6.300000,Vel,,
    SAO 221644,9.961809,-48.414450,6.400000,Vel,,
    SAO 221728,10.055697,-46.636092,6.300000,Vel,,
    SAO 221773,10.103151,-47.370078,5.200000,Vel,,
    SAO 221832,10.177188,-41.714978,6.100000,Vel,,
    SAO 221895,10.245606,-42.122122,4.100000,Vel,,
    SAO 221910,10.258738,-43.112617,5.800000,Vel,,
    SAO 221948,10.307843,-41.668461,6.300000,Vel,,
    SAO 221970,10.337964,-47.699256,5.600000,Vel,,
    SAO 221977,10.346758,-47.565614,6.400000,Vel,,
    SAO 221998,10.372110,-41.650103,5.000000,Vel,,
    SAO 222016,10.394569,-41.953264,6.400000,Vel,,
    SAO 222041,10.421440,-42.467967,6.300000,Vel,,
    SAO 222047,10.435977,-42.738869,6.300000,Vel,,
    SAO 222081,10.467207,-49.405431,6.000000,Vel,,
    SAO 222125,10.532379,-45.069511,6.500000,Vel,,
    SAO 222126,10.532647,-45.066767,6.200000,Vel,,
    SAO 222129,10.542671,-44.618767,6.000000,Vel,,
    SAO 222136,10.549157,-47.003428,5.100000,Vel,,
    SAO 222170,10.586263,-43.664853,6.200000,Vel,,
    SAO 222199,10.621681,-48.225783,4.100000,Vel,,
    SAO 222222,10.647292,-42.753667,6.200000,Vel,,
    SAO 222321,10.779498,-49.420081,2.800000,Vel,,
    SAO 222422,10.916949,-42.251081,6.300000,Vel,,
    SAO 222485,10.999841,-43.807108,5.900000,Vel,,
    SAO 222487,11.002574,-42.225975,4.600000,Vel,,
    SAO 222538,11.075341,-47.678778,5.900000,Vel,,
    SAO 222548,11.084504,-49.392450,6.400000,Vel,,
    SAO 235730,8.078464,-50.590808,6.000000,Vel,,
    SAO 235819,8.226146,-50.196139,5.400000,Vel,,
    SAO 235838,8.256459,-50.449489,6.400000,Vel,,
    SAO 235839,8.257085,-52.060286,6.500000,Vel,,
    SAO 235933,8.382013,-52.124022,5.900000,Vel,,
    SAO 235959,8.424203,-51.727983,5.200000,Vel,,
    SAO 235976,8.440390,-52.807739,6.100000,Vel,,
    SAO 236002,8.460152,-53.088742,5.100000,Vel,,
    SAO 236055,8.524881,-54.394067,6.200000,Vel,,
    SAO 236062,8.534677,-53.212178,5.800000,Vel,,
    SAO 236110,8.597803,-50.969978,6.000000,Vel,,
    SAO 236142,8.645817,-53.090583,6.500000,Vel,,
    SAO 236151,8.656612,-53.439792,5.600000,Vel,,
    SAO 236157,8.665996,-53.054967,5.400000,Vel,,
    SAO 236164,8.671568,-52.921953,3.700000,Vel,,
    SAO 236165,8.671499,-53.015211,5.700000,Vel,,
    SAO 236202,8.705252,-53.100019,5.700000,Vel,,
    SAO 236205,8.707071,-53.113989,5.000000,Vel,,
    SAO 236232,8.745066,-54.708294,2.000000,Vel,,
    SAO 236284,8.800054,-52.850478,6.400000,Vel,,
    SAO 236405,8.919970,-54.965531,5.700000,Vel,,
    SAO 236417,8.938719,-52.723578,4.800000,Vel,,
    SAO 236518,9.029062,-52.188464,5.400000,Vel,,
    SAO 236542,9.051453,-53.549658,6.500000,Vel,,
    SAO 236611,9.109445,-55.803258,6.200000,Vel,,
    SAO 236618,9.120798,-51.212036,6.500000,Vel,,
    SAO 236673,9.165844,-52.083175,6.300000,Vel,,
    SAO 236749,9.238336,-55.569833,5.200000,Vel,,
    SAO 236819,9.295080,-54.495197,6.300000,Vel,,
    SAO 236824,9.301618,-51.050992,5.300000,Vel,,
    SAO 236837,9.311733,-51.560692,5.900000,Vel,,
    SAO 236851,9.325712,-55.186681,6.400000,Vel,,
    SAO 236887,9.363886,-55.515064,5.700000,Vel,,
    SAO 236891,9.368569,-55.010700,2.600000,Vel,,
    SAO 236930,9.399858,-51.737150,6.100000,Vel,,
    SAO 236972,9.438355,-53.379183,5.200000,Vel,,
    SAO 237042,9.501449,-51.517150,5.600000,Vel,,
    SAO 237067,9.520360,-57.034475,3.000000,Vel,,
    SAO 237107,9.569089,-51.255811,5.200000,Vel,,
    SAO 237144,9.612873,-52.944136,6.100000,Vel,,
    SAO 237149,9.620096,-53.668653,5.500000,Vel,,
    SAO 237237,9.696614,-55.214067,6.200000,Vel,,
    SAO 237260,9.724292,-51.228417,6.500000,Vel,,
    SAO 237268,9.728390,-53.891544,5.700000,Vel,,
    SAO 237370,9.811124,-56.411856,6.100000,Vel,,
    SAO 237464,9.897269,-51.147039,6.000000,Vel,,
    SAO 237483,9.914246,-50.243775,5.900000,Vel,,
    SAO 237514,9.939451,-51.336419,6.500000,Vel,,
    SAO 237522,9.947709,-54.567717,3.700000,Vel,,
    SAO 237526,9.953028,-52.638992,6.100000,Vel,,
    SAO 237586,10.009552,-56.946539,6.400000,Vel,,
    SAO 237612,10.027905,-53.364533,6.500000,Vel,,
    SAO 237736,10.148966,-51.811219,5.100000,Vel,,
    SAO 237784,10.206388,-52.163264,6.400000,Vel,,
    SAO 237804,10.223003,-51.233253,5.500000,Vel,,
    SAO 237807,10.224443,-51.756025,6.000000,Vel,,
    SAO 237808,10.222890,-56.586881,6.400000,Vel,,
    SAO 237834,10.254620,-54.974306,6.500000,Vel,,
    SAO 237858,10.277843,-51.204967,6.400000,Vel,,
    SAO 237902,10.310436,-56.110028,6.100000,Vel,,
    SAO 237916,10.326901,-55.029575,4.600000,Vel,,
    SAO 237959,10.348562,-56.043136,4.600000,Vel,,
    SAO 238067,10.446938,-54.877628,5.600000,Vel,,
    SAO 238146,10.522735,-53.715597,5.100000,Vel,,
    SAO 238309,10.655100,-55.603367,4.400000,Vel,,
    SAO 238468,10.782651,-56.757250,5.500000,Vel,,
    SAO 238543,10.866246,-55.138639,6.300000,Vel,,
    SAO 238575,10.892618,-56.420636,6.500000,Vel,,
    SAO 238622,10.952173,-50.765547,6.200000,Vel,,
    SAO 238674,11.002378,-51.817717,6.300000,Vel,,
    SAO 99997,12.223867,10.262142,5.800000,Vir,,
    SAO 100146,12.550795,10.295636,6.500000,Vir,,
    SAO 100207,12.692879,10.426397,6.300000,Vir,,
    SAO 100211,12.698076,10.235592,5.000000,Vir,,
    SAO 100260,12.787122,11.958069,6.000000,Vir,,
    SAO 100322,12.897131,12.418514,6.300000,Vir,,
    SAO 100384,13.036278,10.959161,3.000000,Vir,,
    SAO 100436,13.153445,10.022353,6.000000,Vir,,
    SAO 100460,13.209144,11.556300,5.800000,Vir,,
    SAO 100473,13.242030,11.331706,5.800000,Vir,,
    SAO 100497,13.287672,13.675658,5.500000,Vir,,
    SAO 100553,13.408472,12.432072,6.500000,Vir,,
    SAO 100582,13.473834,13.778744,5.200000,Vir,,
    SAO 100592,13.486947,10.818181,5.800000,Vir,,
    SAO 100630,13.592593,10.204717,6.500000,Vir,,
    SAO 118961,11.636060,8.884147,6.500000,Vir,,
    SAO 118965,11.640997,8.134286,5.500000,Vir,,
    SAO 119029,11.754739,8.258289,5.100000,Vir,,
    SAO 119035,11.764321,6.529342,4.200000,Vir,,
    SAO 119058,11.798581,8.245933,5.200000,Vir,,
    SAO 119076,11.844924,1.764694,3.800000,Vir,,
    SAO 119100,11.897303,0.551806,6.400000,Vir,,
    SAO 119111,11.917544,8.443969,5.600000,Vir,,
    SAO 119147,11.984267,0.530569,6.500000,Vir,,
    SAO 119156,11.999143,3.655092,5.200000,Vir,,
    SAO 119164,12.014552,6.614286,4.600000,Vir,,
    SAO 119189,12.062352,5.557711,6.500000,Vir,,
    SAO 119213,12.086818,8.732956,4.200000,Vir,,
    SAO 119245,12.161479,1.897892,6.100000,Vir,,
    SAO 119249,12.167616,5.807039,5.700000,Vir,,
    SAO 119341,12.339165,3.312503,5.100000,Vir,,
    SAO 119360,12.375566,5.305425,6.500000,Vir,,
    SAO 119413,12.461687,8.610358,6.400000,Vir,,
    SAO 119453,12.522599,7.604258,6.200000,Vir,,
    SAO 119503,12.634563,3.282431,6.300000,Vir,,
    SAO 119508,12.639565,1.854544,6.000000,Vir,,
    SAO 119509,12.641664,6.988275,6.200000,Vir,,
    SAO 119538,12.699204,6.806644,5.500000,Vir,,
    SAO 119574,12.760294,7.673294,5.200000,Vir,,
    SAO 119580,12.772920,9.539894,5.900000,Vir,,
    SAO 119585,12.783977,5.950722,6.400000,Vir,,
    SAO 119633,12.860249,3.056775,6.100000,Vir,,
    SAO 119674,12.926727,3.397419,3.700000,Vir,,
    SAO 119847,13.279591,9.424144,5.200000,Vir,,
    SAO 119855,13.293414,5.469889,5.000000,Vir,,
    SAO 119889,13.344881,2.941678,6.200000,Vir,,
    SAO 119899,13.361565,2.087200,5.700000,Vir,,
    SAO 119905,13.369370,5.154678,5.900000,Vir,,
    SAO 119961,13.499339,6.013231,6.400000,Vir,,
    SAO 119962,13.500031,7.178775,6.300000,Vir,,
    SAO 120004,13.568870,3.658894,4.900000,Vir,,
    SAO 120082,13.717703,3.537933,5.600000,Vir,,
    SAO 120108,13.782531,6.350414,6.300000,Vir,,
    SAO 120132,13.840217,5.496967,6.300000,Vir,,
    SAO 120185,13.941079,1.050575,5.900000,Vir,,
    SAO 120238,14.027445,1.544511,4.300000,Vir,,
    SAO 120265,14.065477,4.901017,6.300000,Vir,,
    SAO 120269,14.077080,2.297383,6.400000,Vir,,
    SAO 120334,14.192007,1.362281,6.300000,Vir,,
    SAO 120339,14.204379,2.409375,4.900000,Vir,,
    SAO 120400,14.328038,0.384281,6.200000,Vir,,
    SAO 120424,14.387582,1.241594,6.300000,Vir,,
    SAO 120434,14.403151,5.820078,5.100000,Vir,,
    SAO 120499,14.497346,0.828897,5.800000,Vir,,
    SAO 120504,14.512600,4.772139,6.100000,Vir,,
    SAO 120642,14.758394,0.717311,5.500000,Vir,,
    SAO 120648,14.770819,1.892775,3.800000,Vir,,
    SAO 120758,14.959241,-0.167569,5.700000,Vir,,
    SAO 120774,14.989759,4.567714,6.200000,Vir,,
    SAO 120798,15.030258,-0.140619,5.900000,Vir,,
    SAO 120809,15.048348,2.091172,4.600000,Vir,,
    SAO 120852,15.127861,5.498028,6.200000,Vir,,
    SAO 138314,11.640029,-2.436100,6.300000,Vir,,
    SAO 138375,11.731982,-6.677133,6.200000,Vir,,
    SAO 138420,11.817001,-0.318514,6.200000,Vir,,
    SAO 138445,11.850626,-5.333403,5.800000,Vir,,
    SAO 138533,12.017156,-1.768053,6.500000,Vir,,
    SAO 138551,12.047673,-7.683553,6.500000,Vir,,
    SAO 138585,12.099941,-3.131581,6.500000,Vir,,
    SAO 138625,12.174222,-7.773992,6.500000,Vir,,
    SAO 138664,12.237632,-5.716489,6.500000,Vir,,
    SAO 138710,12.311187,-0.787194,5.900000,Vir,,
    SAO 138721,12.331768,-0.666803,4.000000,Vir,,
    SAO 138798,12.464323,-4.615433,6.000000,Vir,,
    SAO 138832,12.527409,-5.052567,6.300000,Vir,,
    SAO 138845,12.562989,-9.451919,5.400000,Vir,,
    SAO 138873,12.613153,-5.831867,5.900000,Vir,,
    SAO 138892,12.654106,-7.995644,4.800000,Vir,,
    SAO 138917,12.694333,-1.449364,2.900000,Vir,,
    SAO 138933,12.727241,-1.577033,6.100000,Vir,,
    SAO 138967,12.792609,-6.301817,6.300000,Vir,,
    SAO 139022,12.886441,-3.553044,6.100000,Vir,,
    SAO 139027,12.893908,-4.224011,6.500000,Vir,,
    SAO 139033,12.905880,-9.538942,4.900000,Vir,,
    SAO 139086,12.994313,-3.811944,5.900000,Vir,,
    SAO 139096,13.009974,-3.368525,6.100000,Vir,,
    SAO 139131,13.065114,-3.663228,6.500000,Vir,,
    SAO 139175,13.142357,-8.984328,5.700000,Vir,,
    SAO 139183,13.153993,-9.538292,6.400000,Vir,,
    SAO 139189,13.165835,-5.538989,4.500000,Vir,,
    SAO 139254,13.273705,-1.390128,6.500000,Vir,,
    SAO 139264,13.291645,-0.676586,6.300000,Vir,,
    SAO 139308,13.388584,-4.924389,5.900000,Vir,,
    SAO 139324,13.409236,-5.163944,5.800000,Vir,,
    SAO 139337,13.436505,-1.192494,6.000000,Vir,,
    SAO 139359,13.487476,-1.364511,6.400000,Vir,,
    SAO 139370,13.507141,-6.470161,6.100000,Vir,,
    SAO 139390,13.532756,-6.255756,4.800000,Vir,,
    SAO 139401,13.549468,-10.164975,5.400000,Vir,,
    SAO 139403,13.550186,-7.195044,6.000000,Vir,,
    SAO 139420,13.578220,-0.596019,3.400000,Vir,,
    SAO 139428,13.592028,-5.396222,5.800000,Vir,,
    SAO 139490,13.693546,-8.703036,5.200000,Vir,,
    SAO 139516,13.731736,-5.499022,6.500000,Vir,,
    SAO 139544,13.787070,-9.709289,6.200000,Vir,,
    SAO 139613,13.911721,-1.503247,5.300000,Vir,,
    SAO 139618,13.916174,-8.058769,6.500000,Vir,,
    SAO 139666,13.997021,-3.549858,6.300000,Vir,,
    SAO 139713,14.072641,-9.257578,6.500000,Vir,,
    SAO 139736,14.111899,-9.313361,5.500000,Vir,,
    SAO 139798,14.227994,-0.845558,5.800000,Vir,,
    SAO 139806,14.239252,-5.947631,6.300000,Vir,,
    SAO 139824,14.266921,-6.000456,4.200000,Vir,,
    SAO 139828,14.272626,-6.621806,6.200000,Vir,,
    SAO 139830,14.275041,-3.196506,6.000000,Vir,,
    SAO 139856,14.300179,-7.542572,6.500000,Vir,,
    SAO 139866,14.325692,-2.265447,5.200000,Vir,,
    SAO 139868,14.331456,-6.746142,6.500000,Vir,,
    SAO 139942,14.456771,-6.120286,6.200000,Vir,,
    SAO 139951,14.470042,-2.227953,5.000000,Vir,,
    SAO 139957,14.478256,-6.900561,5.700000,Vir,,
    SAO 140090,14.717675,-5.658231,4.000000,Vir,,
    SAO 140116,14.753255,-1.417661,6.200000,Vir,,
    SAO 140177,14.850035,-0.257242,6.200000,Vir,,
    SAO 157041,12.012365,-10.446178,5.600000,Vir,,
    SAO 157168,12.252936,-10.312575,6.100000,Vir,,
    SAO 157272,12.419919,-11.610356,6.000000,Vir,,
    SAO 157550,12.856374,-10.338339,6.500000,Vir,,
    SAO 157584,12.905182,-11.648533,6.000000,Vir,,
    SAO 157618,12.953554,-12.067039,6.500000,Vir,,
    SAO 157739,13.131616,-10.740336,5.300000,Vir,,
    SAO 157760,13.162585,-10.329378,6.200000,Vir,,
    SAO 157788,13.200985,-16.198614,5.100000,Vir,,
    SAO 157806,13.236359,-19.930803,5.600000,Vir,,
    SAO 157823,13.266328,-19.943175,5.300000,Vir,,
    SAO 157844,13.306751,-18.311350,4.800000,Vir,,
    SAO 157879,13.358292,-19.488936,6.200000,Vir,,
    SAO 157899,13.383649,-17.735319,5.500000,Vir,,
    SAO 157923,13.419889,-11.161289,1.200000,Vir,,
    SAO 157938,13.445323,-12.707683,5.600000,Vir,,
    SAO 157946,13.457551,-15.973533,4.900000,Vir,,
    SAO 157987,13.534117,-18.728881,5.900000,Vir,,
    SAO 157998,13.547684,-15.363036,5.600000,Vir,,
    SAO 158021,13.577906,-13.214414,5.800000,Vir,,
    SAO 158131,13.741618,-16.179128,5.700000,Vir,,
    SAO 158147,13.759741,-15.767469,6.100000,Vir,,
    SAO 158152,13.765641,-12.426531,5.800000,Vir,,
    SAO 158165,13.790383,-17.859936,5.800000,Vir,,
    SAO 158186,13.831193,-18.134167,5.100000,Vir,,
    SAO 158192,13.842925,-19.897192,6.300000,Vir,,
    SAO 158275,13.984361,-18.622544,6.100000,Vir,,
    SAO 158306,14.051130,-17.366658,6.500000,Vir,,
    SAO 158325,14.074159,-14.971717,6.400000,Vir,,
    SAO 158331,14.087226,-16.335869,6.400000,Vir,,
    SAO 158385,14.150168,-10.334481,6.500000,Vir,,
    SAO 158401,14.180696,-16.301944,5.100000,Vir,,
    SAO 158427,14.214933,-10.273711,4.300000,Vir,,
    SAO 158448,14.256704,-18.200758,5.600000,Vir,,
    SAO 158462,14.284400,-18.585375,6.400000,Vir,,
    SAO 158481,14.310624,-18.716028,5.700000,Vir,,
    SAO 158489,14.318498,-13.371125,4.600000,Vir,,
    SAO 181357,13.062801,-20.583075,5.700000,Vir,,
    SAO 182204,14.064761,-22.421989,6.200000,Vir,,
    SAO 249704,6.997348,-67.916231,5.100000,Vol,,
    SAO 249740,7.103915,-68.837350,6.500000,Vol,,
    SAO 249809,7.280490,-67.957369,4.000000,Vol,,
    SAO 249864,7.480946,-64.509883,6.300000,Vol,,
    SAO 249943,7.736949,-69.821522,6.200000,Vol,,
    SAO 249944,7.745522,-66.072031,6.400000,Vol,,
    SAO 249978,7.828040,-66.195994,5.900000,Vol,,
    SAO 250041,7.961539,-65.908403,6.400000,Vol,,
    SAO 250128,8.132169,-68.617192,4.500000,Vol,,
    SAO 250186,8.305250,-65.613225,5.000000,Vol,,
    SAO 250226,8.431010,-64.600833,6.000000,Vol,,
    SAO 250228,8.428943,-66.137014,3.600000,Vol,,
    SAO 250235,8.454706,-70.093425,5.600000,Vol,,
    SAO 250315,8.731747,-68.211556,6.200000,Vol,,
    SAO 250317,8.741648,-65.825539,6.000000,Vol,,
    SAO 250347,8.842993,-66.792986,5.400000,Vol,,
    SAO 250421,9.019017,-68.683753,5.800000,Vol,,
    SAO 250422,9.040788,-66.396178,4.200000,Vol,,
    SAO 256326,6.682722,-71.775422,6.400000,Vol,,
    SAO 256330,6.727008,-73.118503,6.300000,Vol,,
