<?xml version="1.0" encoding="utf-8"?>
<Catalog>
  <CatalogType>Bright Stars Catalog (from HEASARC)</CatalogType>
  <Description>Bright Star Catalog</Description>
  <VisualMagnitudeLimit>14.7</VisualMagnitudeLimit>
  <Epoch>2000.0</Epoch>
  <Author>Hoffleit, Warren</Author>
  <Date>2014-01-31 14:09:17</Date>
  <Source>http://heasarc.gsfc.nasa.gov/W3Browse/star-catalog/bsc5p.html</Source>
  <Comments>
    Catalog covers 88 Constellations and contains 9096 Objects.
    File was saved: Mon Jul 06 16:49:58 EDT 2015
    File was created and filtered by J. L. Lawrence
  </Comments>
  <DataFormatDescrip>
    The format for star catalogs requires that the objects in the catalog
    be sorted by constellation (i.e., constellation abbreviated name) and then by
    object name within the constellations. The data below, sorted by constellation
    and then by object name, is saved as comma delimited fields as follows:
    Name,RA,Decl,mV,Constellation,Alternate Name,Comment
    IMPORTANT NOTE: Because commas are used as field delimiters, commas must **NOT**
    be included in the Name, Alternate Name, or Comment fields!
  </DataFormatDescrip>
  <Data>
    HR 1156,3.772113,23.948300,4.180000,Tau,23 Tau,
    HR 1159,3.769307,6.803100,5.910000,Tau,,
    HR 1165,3.791420,24.105000,2.870000,Tau,25Eta Tau,
    HR 1172,3.805807,23.421100,5.450000,Tau,,
    HR 1174,3.804527,11.143300,5.070000,Tau,30 Tau,
    HR 1178,3.819360,24.053300,3.630000,Tau,27 Tau,
    HR 1180,3.819780,24.136700,5.090000,Tau,28 Tau,
    HR 1183,3.828753,23.711700,6.170000,Tau,,
    HR 1185,3.831947,22.244400,6.070000,Tau,,
    HR 1188,3.838587,25.579400,5.260000,Tau,,
    HR 1193,3.860167,22.031700,6.830000,Tau,,
    HR 1194,3.854387,13.045800,6.300000,Tau,,
    HR 1199,3.866720,6.534700,5.670000,Tau,31 Tau,
    HR 1201,3.886113,17.326900,5.970000,Tau,,
    HR 1218,3.947807,22.478100,5.630000,Tau,32 Tau,
    HR 1221,3.951053,23.175600,6.060000,Tau,33 Tau,
    HR 1222,3.957333,24.461900,6.160000,Tau,,
    HR 1224,3.950473,6.040000,6.090000,Tau,,
    HR 1233,3.994640,10.330800,6.370000,Tau,,
    HR 1237,4.010253,17.296700,6.320000,Tau,,
    HR 1238,4.013553,18.193900,5.890000,Tau,,
    HR 1239,4.011333,12.490300,3.470000,Tau,35Lam Tau,
    HR 1243,4.029473,9.997800,5.670000,Tau,,
    HR 1251,4.052613,5.989200,3.910000,Tau,38Nu Tau,
    HR 1252,4.072693,24.105800,5.470000,Tau,36 Tau,
    HR 1253,4.062387,5.435600,5.330000,Tau,40 Tau,
    HR 1254,4.065720,8.197200,5.460000,Tau,,
    HR 1256,4.078253,22.081900,4.360000,Tau,37 Tau,
    HR 1257,4.069413,2.826900,5.360000,Tau,,
    HR 1262,4.088947,22.008900,5.900000,Tau,39 Tau,
    HR 1268,4.110113,27.600000,5.200000,Tau,41 Tau,
    HR 1269,4.116807,29.001400,5.230000,Tau,42Psi Tau,
    HR 1279,4.128333,15.162800,6.010000,Tau,,
    HR 1280,4.133167,17.339700,5.890000,Tau,,
    HR 1283,4.152780,19.609200,5.500000,Tau,43Ome1Tau,
    HR 1284,4.150447,13.398300,5.950000,Tau,,
    HR 1287,4.180527,26.480800,5.410000,Tau,44 Tau,
    HR 1292,4.188973,5.523100,5.720000,Tau,45 Tau,
    HR 1295,4.208720,17.277500,6.090000,Tau,,
    HR 1297,4.214220,22.413600,6.120000,Tau,,
    HR 1307,4.226333,10.212200,6.230000,Tau,,
    HR 1308,4.225360,8.890600,6.510000,Tau,,
    HR 1309,4.225860,7.716100,5.290000,Tau,46 Tau,
    HR 1310,4.230527,12.753300,6.250000,Tau,,
    HR 1311,4.232333,9.263600,4.840000,Tau,47 Tau,
    HR 1315,4.243413,10.011100,5.220000,Tau,,
    HR 1319,4.262860,15.400600,6.320000,Tau,48 Tau,
    HR 1320,4.258920,8.892200,4.290000,Tau,49Mu Tau,
    HR 1321,4.257167,6.199700,6.930000,Tau,,
    HR 1322,4.258113,6.186700,6.310000,Tau,,
    HR 1329,4.287667,20.578600,4.940000,Tau,50Ome2Tau,
    HR 1331,4.306447,21.579200,5.650000,Tau,51 Tau,
    HR 1334,4.306807,9.486700,6.540000,Tau,,
    HR 1339,4.323913,21.142200,5.350000,Tau,53 Tau,
    HR 1341,4.326860,21.773600,5.380000,Tau,56 Tau,
    HR 1346,4.329887,15.627500,3.650000,Tau,54Gam Tau,
    HR 1348,4.339253,27.350800,4.950000,Tau,52Phi Tau,
    HR 1349,4.327080,10.121400,6.310000,Tau,,
    HR 1351,4.332693,14.035300,5.590000,Tau,57 Tau,
    HR 1354,4.340307,18.742500,6.120000,Tau,,
    HR 1356,4.343420,15.095300,5.260000,Tau,58 Tau,
    HR 1358,4.348000,13.864200,6.170000,Tau,,
    HR 1360,4.344780,6.130800,5.770000,Tau,,
    HR 1361,4.346947,9.225600,6.530000,Tau,,
    HR 1368,4.367640,14.077200,5.720000,Tau,60 Tau,
    HR 1369,4.376360,25.629200,5.370000,Tau,59Chi Tau,
    HR 1370,4.373000,20.821400,5.910000,Tau,,
    HR 1373,4.382247,17.542500,3.760000,Tau,61Del1Tau,
    HR 1375,4.392333,20.982200,5.990000,Tau,,
    HR 1376,4.390280,16.777200,5.640000,Tau,63 Tau,
    HR 1378,4.399947,24.301100,6.360000,Tau,62 Tau,
    HR 1380,4.401613,17.443900,4.800000,Tau,64Del2Tau,
    HR 1381,4.397747,9.460800,5.120000,Tau,66 Tau,
    HR 1385,4.415860,19.041700,5.980000,Tau,,
    HR 1387,4.422807,22.293900,4.220000,Tau,65Kap1Tau,
    HR 1388,4.423613,22.199700,5.280000,Tau,67Kap2Tau,
    HR 1389,4.424833,17.928100,4.290000,Tau,68Del3Tau,
    HR 1391,4.427027,15.940800,6.460000,Tau,70 Tau,
    HR 1392,4.438473,22.813600,4.280000,Tau,69Ups Tau,
    HR 1394,4.439113,15.618300,4.490000,Tau,71 Tau,
    HR 1396,4.443447,14.713600,4.690000,Tau,73Pi Tau,
    HR 1397,4.439193,8.590300,6.060000,Tau,,
    HR 1399,4.454860,22.996400,5.530000,Tau,72 Tau,
    HR 1400,4.450193,2.079400,6.230000,Tau,,
    HR 1402,4.458000,11.212500,5.880000,Tau,,
    HR 1403,4.466887,21.620000,5.720000,Tau,,
    HR 1406,4.481080,30.361400,6.400000,Tau,,
    HR 1407,4.474000,16.359700,4.970000,Tau,75 Tau,
    HR 1408,4.473167,14.740800,5.900000,Tau,76 Tau,
    HR 1409,4.476947,19.180300,3.530000,Tau,74Eps Tau,
    HR 1411,4.476253,15.962200,3.840000,Tau,77The1Tau,
    HR 1412,4.477693,15.870800,3.400000,Tau,78The2Tau,
    HR 1413,4.467667,1.858600,6.150000,Tau,,
    HR 1414,4.480613,13.047500,5.030000,Tau,79 Tau,
    HR 1415,4.475587,1.380800,5.550000,Tau,,
    HR 1420,4.495247,10.521700,6.790000,Tau,,
    HR 1422,4.502387,15.638100,5.580000,Tau,80 Tau,
    HR 1425,4.500667,10.262500,6.480000,Tau,,
    HR 1427,4.509360,16.193900,4.780000,Tau,,
    HR 1428,4.510807,15.691900,5.480000,Tau,81 Tau,
    HR 1430,4.510360,13.724400,5.400000,Tau,83 Tau,
    HR 1432,4.531053,15.851700,6.020000,Tau,85 Tau,
    HR 1436,4.534667,5.410000,6.390000,Tau,,
    HR 1442,4.559140,18.016700,6.250000,Tau,,
    HR 1444,4.564140,14.844400,4.650000,Tau,86Rho Tau,
    HR 1445,4.577220,28.961100,5.880000,Tau,,
    HR 1446,4.563360,9.413100,6.010000,Tau,,
    HR 1448,4.568973,5.568600,5.680000,Tau,,
    HR 1455,4.595193,19.881700,6.360000,Tau,,
    HR 1457,4.598667,16.509200,0.850000,Tau,87Alp Tau,
    HR 1458,4.594247,10.160800,4.250000,Tau,88 Tau,
    HR 1459,4.608113,23.340800,6.020000,Tau,,
    HR 1469,4.620473,0.998300,5.310000,Tau,,
    HR 1470,4.641553,26.940000,6.470000,Tau,,
    HR 1471,4.637720,20.684700,5.920000,Tau,,
    HR 1472,4.635947,16.033300,5.790000,Tau,89 Tau,
    HR 1473,4.635973,12.510800,4.270000,Tau,90 Tau,
    HR 1477,4.656420,25.218300,6.220000,Tau,,
    HR 1478,4.652553,15.799700,5.070000,Tau,91Sig1Tau,
    HR 1479,4.654580,15.918100,4.690000,Tau,92Sig2Tau,
    HR 1480,4.651720,7.870800,5.390000,Tau,,
    HR 1484,4.667613,12.197800,5.460000,Tau,93 Tau,
    HR 1490,4.688833,28.615000,5.780000,Tau,,
    HR 1497,4.704080,22.956900,4.280000,Tau,94Tau Tau,
    HR 1499,4.720500,24.088900,6.130000,Tau,95 Tau,
    HR 1512,4.761807,23.628100,6.350000,Tau,,
    HR 1517,4.771333,18.735000,6.010000,Tau,,
    HR 1537,4.828913,15.904200,6.080000,Tau,96 Tau,
    HR 1547,4.856253,18.839700,5.100000,Tau,97 Tau,
    HR 1554,4.879753,27.897500,5.970000,Tau,,
    HR 1566,4.916193,19.485300,6.370000,Tau,,
    HR 1575,4.937667,24.592200,6.370000,Tau,,
    HR 1585,4.956193,17.153600,5.480000,Tau,,
    HR 1586,4.963527,23.948600,5.790000,Tau,99 Tau,
    HR 1590,4.969280,25.050300,5.810000,Tau,98 Tau,
    HR 1620,5.051587,21.590000,4.640000,Tau,102Iot Tau,
    HR 1632,5.077193,27.696100,6.600000,Tau,,
    HR 1633,5.072667,21.278100,6.190000,Tau,,
    HR 1642,5.092253,19.806400,6.440000,Tau,,
    HR 1656,5.124167,18.645000,5.000000,Tau,104 Tau,
    HR 1658,5.130113,20.418300,5.300000,Tau,106 Tau,
    HR 1659,5.135167,24.265300,5.500000,Tau,103 Tau,
    HR 1660,5.132080,21.704700,5.890000,Tau,105 Tau,
    HR 1670,5.162527,28.030600,6.010000,Tau,,
    HR 1711,5.257693,22.284700,6.270000,Tau,108 Tau,
    HR 1739,5.321280,22.096400,4.940000,Tau,109 Tau,
    HR 1741,5.320747,20.134700,6.080000,Tau,,
    HR 1750,5.349807,27.957200,6.330000,Tau,,
    HR 1755,5.349053,19.814200,6.180000,Tau,,
    HR 1774,5.393807,16.699400,6.080000,Tau,110 Tau,
    HR 1780,5.407053,17.383300,4.990000,Tau,111 Tau,
    HR 1791,5.438193,28.607500,1.650000,Tau,112Bet Tau,
    HR 1798,5.434920,16.700300,6.250000,Tau,113 Tau,
    HR 1808,5.452807,17.962200,5.420000,Tau,115 Tau,
    HR 1810,5.460587,21.936900,4.880000,Tau,114 Tau,
    HR 1814,5.462667,15.874200,5.500000,Tau,116 Tau,
    HR 1816,5.467113,17.238900,5.770000,Tau,117 Tau,
    HR 1821,5.487913,25.150600,5.470000,Tau,118 Tau,
    HR 1831,5.512053,22.462500,6.290000,Tau,,
    HR 1845,5.536887,18.594400,4.380000,Tau,119 Tau,
    HR 1847,5.537280,17.058100,5.460000,Tau,,
    HR 1858,5.558780,18.540300,5.690000,Tau,120 Tau,
    HR 1860,5.560780,20.474200,6.180000,Tau,,
    HR 1875,5.590860,24.039400,5.380000,Tau,121 Tau,
    HR 1878,5.598747,27.662200,6.270000,Tau,,
    HR 1889,5.608387,25.939400,6.490000,Tau,,
    HR 1902,5.619113,26.924200,5.830000,Tau,,
    HR 1905,5.617720,17.040300,5.540000,Tau,122 Tau,
    HR 1910,5.627413,21.142500,3.000000,Tau,123Zet Tau,
    HR 1921,5.649280,26.617800,6.370000,Tau,,
    HR 1928,5.662280,25.896900,5.180000,Tau,125 Tau,
    HR 1929,5.657500,21.762800,6.340000,Tau,,
    HR 1946,5.688253,16.533900,4.860000,Tau,126 Tau,
    HR 1951,5.698500,23.326400,6.590000,Tau,,
    HR 1954,5.701087,22.660300,6.360000,Tau,,
    HR 1961,5.722087,23.204200,6.210000,Tau,,
    HR 1977,5.760947,20.695000,6.950000,Tau,,
    HR 1985,5.779307,15.822500,6.000000,Tau,129 Tau,
    HR 1989,5.787000,14.488300,5.720000,Tau,131 Tau,
    HR 1990,5.790613,17.729200,5.490000,Tau,130 Tau,
    HR 1993,5.795247,13.899700,5.290000,Tau,133 Tau,
    HR 1997,5.806220,20.869400,6.070000,Tau,,
    HR 2002,5.816947,24.567500,4.860000,Tau,132 Tau,
    HR 2010,5.825807,12.651100,4.910000,Tau,134 Tau,
    HR 2013,5.849473,27.967800,5.560000,Tau,,
    HR 2016,5.841360,14.305600,5.520000,Tau,135 Tau,
    HR 2033,5.872860,14.171700,5.590000,Tau,137 Tau,
    HR 2034,5.888780,27.612200,4.580000,Tau,136 Tau,
    HR 2074,5.948913,24.249700,6.020000,Tau,,
    HR 2084,5.966580,25.953900,4.820000,Tau,139 Tau,
    HR 6778,18.184580,-47.513100,6.070000,Tel,,
    HR 6783,18.187167,-45.954400,4.530000,Tel,Eps Tel,
    HR 6819,18.285413,-56.023300,5.330000,Tel,,
    HR 6821,18.283587,-51.068300,6.060000,Tel,,
    HR 6894,18.448307,-48.116900,5.460000,Tel,,
    HR 6897,18.449553,-45.968300,3.510000,Tel,Alp Tel,
    HR 6905,18.480527,-49.070800,4.130000,Tel,Zet Tel,
    HR 6922,18.498833,-47.220300,5.700000,Tel,,
    HR 6934,18.529280,-45.915000,4.960000,Tel,Del1Tel,
    HR 6938,18.533887,-45.757200,5.070000,Tel,Del2Tel,
    HR 6954,18.575333,-52.891900,6.220000,Tel,,
    HR 6986,18.653973,-47.909700,5.860000,Tel,,
    HR 7005,18.691833,-48.095000,6.490000,Tel,,
    HR 7037,18.783080,-50.094400,6.540000,Tel,,
    HR 7065,18.824280,-45.810300,5.810000,Tel,,
    HR 7087,18.877667,-52.107500,5.170000,Tel,Kap Tel,
    HR 7092,18.874193,-46.595300,5.540000,Tel,,
    HR 7093,18.886693,-51.931100,6.310000,Tel,,
    HR 7095,18.884027,-48.360000,6.190000,Tel,,
    HR 7097,18.883220,-46.585800,6.190000,Tel,,
    HR 7108,18.908973,-49.878600,6.600000,Tel,,
    HR 7134,18.974360,-52.938600,4.870000,Tel,Lam Tel,
    HR 7190,19.065947,-51.018600,5.930000,Tel,,
    HR 7213,19.105527,-52.340800,5.160000,Tel,Rho Tel,
    HR 7223,19.115447,-48.299200,5.970000,Tel,,
    HR 7233,19.147807,-55.720300,6.490000,Tel,,
    HR 7271,19.212807,-50.486400,6.130000,Tel,,
    HR 7289,19.272693,-45.466400,5.400000,Tel,,
    HR 7297,19.302613,-53.386700,6.380000,Tel,,
    HR 7329,19.380860,-54.423600,5.050000,Tel,Eta Tel,
    HR 7370,19.463360,-54.325300,5.690000,Tel,,
    HR 7388,19.497947,-55.441400,6.130000,Tel,,
    HR 7393,19.509580,-55.110000,6.300000,Tel,Mu Tel,
    HR 7411,19.548280,-53.185800,5.750000,Tel,,
    HR 7416,19.556000,-45.271900,5.610000,Tel,,
    HR 7424,19.586947,-48.099200,4.900000,Tel,Iot Tel,
    HR 7459,19.671753,-54.417500,6.260000,Tel,,
    HR 7461,19.661667,-45.278100,6.250000,Tel,,
    HR 7510,19.800333,-56.362500,5.350000,Tel,Nu Tel,
    HR 7521,19.815307,-52.888100,6.250000,Tel,,
    HR 7537,19.837167,-47.557200,5.940000,Tel,,
    HR 7548,19.877113,-54.971100,5.740000,Tel,,
    HR 7549,19.877500,-54.976700,6.500000,Tel,,
    HR 7621,20.007027,-49.351100,6.170000,Tel,,
    HR 7673,20.123113,-52.880800,4.940000,Tel,Xi Tel,
    HR 7674,20.126413,-55.016400,6.260000,Tel,,
    HR 7714,20.238613,-52.445600,5.650000,Tel,,
    HR 7745,20.315553,-47.710800,6.310000,Tel,,
    HR 7749,20.321640,-47.580300,6.130000,Tel,,
    HR 7758,20.342307,-55.050800,6.270000,Tel,,
    HR 7766,20.361387,-49.999400,6.270000,Tel,,
    HR 5611,15.132447,-65.275600,6.170000,TrA,,
    HR 5621,15.158307,-67.084200,5.760000,TrA,,
    HR 5644,15.238640,-70.079400,5.810000,TrA,,
    HR 5671,15.315167,-68.679400,2.890000,TrA,Gam TrA,
    HR 5684,15.344640,-67.481400,6.280000,TrA,,
    HR 5713,15.437413,-68.309200,5.890000,TrA,,
    HR 5725,15.459193,-64.531400,5.710000,TrA,,
    HR 5766,15.604833,-65.613300,6.510000,TrA,,
    HR 5771,15.612000,-66.316900,4.110000,TrA,Eps TrA,
    HR 5792,15.669860,-70.227800,6.440000,TrA,,
    HR 5851,15.798220,-65.442500,6.180000,TrA,,
    HR 5852,15.798253,-65.442500,6.390000,TrA,,
    HR 5876,15.882420,-65.152500,6.540000,TrA,,
    HR 5884,15.889667,-62.606900,6.190000,TrA,,
    HR 5891,15.924887,-68.603100,5.090000,TrA,Kap TrA,
    HR 5897,15.919027,-63.430600,2.850000,TrA,Bet TrA,
    HR 5898,15.914613,-60.743300,6.150000,TrA,,
    HR 5905,15.935000,-60.482800,5.760000,TrA,,
    HR 5920,15.982807,-65.037800,5.750000,TrA,,
    HR 5939,16.019640,-63.776700,6.410000,TrA,,
    HR 5951,16.047887,-62.541700,6.250000,TrA,,
    HR 6030,16.257307,-63.685600,3.850000,TrA,Del TrA,
    HR 6037,16.284860,-67.941400,5.750000,TrA,,
    HR 6089,16.422780,-63.124700,6.150000,TrA,,
    HR 6098,16.474473,-70.084400,4.910000,TrA,Zet TrA,
    HR 6109,16.465920,-64.058100,5.270000,TrA,Iot TrA,
    HR 6125,16.513720,-61.633600,5.200000,TrA,,
    HR 6151,16.595780,-65.495300,5.520000,TrA,The TrA,
    HR 6172,16.689807,-68.296100,5.910000,TrA,Eta1TrA,
    HR 6182,16.722807,-67.432500,6.030000,TrA,,
    HR 6204,16.777780,-67.109700,5.130000,TrA,,
    HR 6217,16.811080,-69.027800,1.920000,TrA,Alp TrA,
    HR 6231,16.871500,-67.681900,6.320000,TrA,,
    HR 6233,16.864973,-65.375600,6.130000,TrA,,
    HR 6276,16.992720,-69.268300,5.790000,TrA,,
    HR 438,1.535447,34.800000,6.390000,Tri,,
    HR 485,1.694220,30.047200,5.990000,Tri,,
    HR 490,1.700973,35.245600,5.640000,Tri,,
    HR 503,1.730553,32.191700,6.340000,Tri,,
    HR 523,1.811553,32.690300,5.790000,Tri,,
    HR 544,1.884693,29.578900,3.410000,Tri,2Alp Tri,
    HR 564,1.962167,27.804400,5.820000,Tri,,
    HR 599,2.049447,33.283900,5.500000,Tri,3Eps Tri,
    HR 622,2.159053,34.987200,3.000000,Tri,4Bet Tri,
    HR 634,2.190280,31.526400,6.230000,Tri,5 Tri,
    HR 642,2.206193,30.303100,4.940000,Tri,6 Tri,
    HR 655,2.265613,33.358900,5.280000,Tri,7 Tri,
    HR 660,2.284220,34.224200,4.870000,Tri,8Del Tri,
    HR 664,2.288587,33.847200,4.010000,Tri,9Gam Tri,
    HR 675,2.315833,28.642500,5.030000,Tri,10 Tri,
    HR 680,2.334553,30.188300,6.470000,Tri,,
    HR 712,2.457693,31.801400,5.540000,Tri,11 Tri,
    HR 717,2.469447,29.669400,5.290000,Tri,12 Tri,
    HR 720,2.480140,29.931900,5.890000,Tri,13 Tri,
    HR 726,2.504613,33.833900,6.250000,Tri,,
    HR 736,2.535053,36.147200,5.150000,Tri,14 Tri,
    HR 738,2.547920,34.542500,5.830000,Tri,,
    HR 750,2.596333,34.687500,5.350000,Tri,15 Tri,
    HR 757,2.611913,31.607500,6.100000,Tri,,
    HR 758,2.617360,34.263900,5.300000,Tri,,
    HR 761,2.618447,32.891900,6.250000,Tri,,
    HR 32,0.177387,-73.224400,6.640000,Tuc,,
    HR 77,0.334527,-64.874700,4.230000,Tuc,Zet Tuc,
    HR 83,0.344167,-69.625000,5.510000,Tuc,Pi Tuc,
    HR 126,0.525753,-62.958100,4.370000,Tuc,Bet1Tuc,
    HR 127,0.526000,-62.965800,4.540000,Tuc,Bet2Tuc,
    HR 136,0.545500,-63.031100,5.090000,Tuc,Bet3Tuc,
    HR 139,0.556473,-71.266100,6.130000,Tuc,The Tuc,
    HR 160,0.610387,-65.124700,6.420000,Tuc,,
    HR 169,0.644667,-73.137200,6.850000,Tuc,,
    HR 176,0.674000,-59.454400,5.890000,Tuc,,
    HR 186,0.711613,-60.262500,5.980000,Tuc,,
    HR 187,0.707887,-65.468100,5.390000,Tuc,Rho Tuc,
    HR 199,0.742307,-62.497800,6.070000,Tuc,,
    HR 252,0.873413,-69.504400,6.220000,Tuc,Lam1Tuc,
    HR 257,0.893860,-62.871400,5.700000,Tuc,,
    HR 270,0.916753,-69.526900,5.450000,Tuc,Lam2Tuc,
    HR 281,0.972887,-60.696400,6.230000,Tuc,,
    HR 304,1.045253,-65.456100,6.210000,Tuc,,
    HR 332,1.121860,-61.775300,5.370000,Tuc,Iot Tuc,
    HR 377,1.262807,-68.876100,4.860000,Tuc,Kap Tuc,
    HR 380,1.284333,-66.398100,6.240000,Tuc,,
    HR 8502,22.308360,-60.259700,2.860000,Tuc,Alp Tuc,
    HR 8509,22.343387,-57.510000,6.340000,Tuc,,
    HR 8531,22.415667,-57.797200,5.320000,Tuc,,
    HR 8540,22.455553,-64.966400,4.480000,Tuc,Del Tuc,
    HR 8582,22.550027,-61.982200,4.810000,Tuc,Nu Tuc,
    HR 8593,22.598027,-57.883600,6.230000,Tuc,,
    HR 8620,22.680247,-57.422200,5.970000,Tuc,,
    HR 8646,22.737920,-60.499400,6.300000,Tuc,,
    HR 8669,22.805947,-61.684200,6.370000,Tuc,,
    HR 8686,22.862473,-59.881400,6.460000,Tuc,,
    HR 8689,22.869420,-63.188600,6.120000,Tuc,,
    HR 8829,23.235167,-62.700000,6.120000,Tuc,,
    HR 8843,23.282693,-62.001100,5.660000,Tuc,,
    HR 8848,23.290500,-58.235800,3.990000,Tuc,Gam Tuc,
    HR 8889,23.382473,-60.055800,6.090000,Tuc,,
    HR 8901,23.422053,-56.849200,5.590000,Tuc,,
    HR 8908,23.452000,-66.581100,6.450000,Tuc,,
    HR 8909,23.454167,-58.476100,5.630000,Tuc,,
    HR 8919,23.483613,-63.110800,5.680000,Tuc,,
    HR 8945,23.586860,-64.689400,7.400000,Tuc,,
    HR 8994,23.740387,-70.490300,6.070000,Tuc,,
    HR 8996,23.736667,-64.404400,5.720000,Tuc,,
    HR 9007,23.789807,-68.394200,6.890000,Tuc,,
    HR 9023,23.829080,-62.839400,6.590000,Tuc,,
    HR 9060,23.955527,-62.956400,5.970000,Tuc,,
    HR 9062,23.959780,-64.298300,5.000000,Tuc,Eta Tuc,
    HR 9076,23.998613,-65.577200,4.500000,Tuc,Eps Tuc,
    HR 9106,0.075193,-72.897800,7.310000,Tuc,,
    HR 9108,0.078140,-71.436900,5.590000,Tuc,,
    HR 3182,8.213553,68.474200,5.320000,UMa,,
    HR 3221,8.264027,60.380600,6.450000,UMa,,
    HR 3236,8.344527,72.407200,5.980000,UMa,,
    HR 3245,8.321473,62.507200,5.710000,UMa,,
    HR 3263,8.378913,60.631100,6.410000,UMa,,
    HR 3303,8.496167,67.297500,5.880000,UMa,,
    HR 3323,8.504420,60.718100,3.360000,UMa,1Omi UMa,
    HR 3332,8.548167,69.320000,6.310000,UMa,,
    HR 3354,8.576720,65.145000,5.470000,UMa,2 UMa,
    HR 3391,8.653253,65.020800,5.640000,UMa,3Pi 1UMa,
    HR 3400,8.639500,53.401400,5.660000,UMa,,
    HR 3401,8.652833,59.939400,6.480000,UMa,,
    HR 3403,8.670220,64.327800,4.600000,UMa,4Pi 2UMa,
    HR 3405,8.650000,52.925000,6.420000,UMa,,
    HR 3408,8.654887,52.711700,5.910000,UMa,,
    HR 3436,8.716720,46.901100,6.220000,UMa,,
    HR 3470,8.813720,66.708100,6.200000,UMa,,
    HR 3505,8.889613,61.962200,5.730000,UMa,5 UMa,
    HR 3506,8.884973,59.056100,6.250000,UMa,,
    HR 3531,8.943747,64.603900,5.580000,UMa,6 UMa,
    HR 3569,8.986780,48.041700,3.140000,UMa,9Iot UMa,
    HR 3576,9.042413,67.629700,4.760000,UMa,8Rho UMa,
    HR 3592,9.066780,54.283900,5.750000,UMa,,
    HR 3594,9.060413,47.156700,3.600000,UMa,12Kap UMa,
    HR 3603,9.090027,48.530300,5.950000,UMa,,
    HR 3608,9.111973,59.344400,6.450000,UMa,,
    HR 3609,9.139887,66.873300,5.140000,UMa,11Sig1UMa,
    HR 3616,9.173113,67.134700,4.800000,UMa,13Sig2UMa,
    HR 3619,9.147860,51.604700,4.480000,UMa,15 UMa,
    HR 3624,9.181973,63.513600,4.670000,UMa,14Tau UMa,
    HR 3633,9.234220,71.655800,6.550000,UMa,,
    HR 3645,9.264613,72.946100,5.960000,UMa,,
    HR 3648,9.239053,61.423300,5.130000,UMa,16 UMa,
    HR 3660,9.263860,56.741400,5.270000,UMa,17 UMa,
    HR 3662,9.269807,54.021900,4.830000,UMa,18 UMa,
    HR 3676,9.292000,46.817200,5.970000,UMa,,
    HR 3697,9.345500,51.266100,6.130000,UMa,,
    HR 3698,9.362027,56.699200,5.470000,UMa,,
    HR 3722,9.428947,63.940800,6.280000,UMa,,
    HR 3725,9.415473,51.573900,6.310000,UMa,,
    HR 3743,9.477780,45.601400,5.410000,UMa,,
    HR 3747,9.496553,55.745600,6.450000,UMa,,
    HR 3757,9.525473,63.061900,3.670000,UMa,23 UMa,
    HR 3768,9.581553,72.205600,5.720000,UMa,22 UMa,
    HR 3771,9.574693,69.830300,4.560000,UMa,24 UMa,
    HR 3775,9.547613,51.677200,3.170000,UMa,25The UMa,
    HR 3778,9.552000,49.438600,6.760000,UMa,,
    HR 3797,9.572113,46.902200,6.520000,UMa,,
    HR 3799,9.580420,52.051400,4.500000,UMa,26 UMa,
    HR 3824,9.657753,67.272200,5.940000,UMa,,
    HR 3838,9.704113,69.237500,5.690000,UMa,,
    HR 3839,9.715887,72.252500,5.170000,UMa,27 UMa,
    HR 3854,9.711973,48.431100,6.390000,UMa,,
    HR 3855,9.718613,54.363600,6.470000,UMa,,
    HR 3859,9.743527,64.983900,6.170000,UMa,,
    HR 3865,9.765387,63.653300,6.340000,UMa,28 UMa,
    HR 3870,9.775473,57.128100,5.200000,UMa,,
    HR 3881,9.809833,46.021100,5.090000,UMa,,
    HR 3885,9.839920,65.593300,6.310000,UMa,,
    HR 3888,9.849833,59.038600,3.800000,UMa,29Ups UMa,
    HR 3894,9.868447,54.064400,4.590000,UMa,30Phi UMa,
    HR 3911,9.917613,61.116100,6.270000,UMa,,
    HR 3917,9.928613,49.820000,5.270000,UMa,31 UMa,
    HR 3918,9.973000,72.879400,5.830000,UMa,,
    HR 3922,9.953780,57.418300,5.930000,UMa,,
    HR 3929,9.965807,45.414400,6.300000,UMa,,
    HR 3939,9.997693,56.811900,5.480000,UMa,,
    HR 3954,10.076747,53.891700,5.740000,UMa,,
    HR 3958,10.086247,52.370800,6.140000,UMa,,
    HR 4008,10.252140,59.985600,6.250000,UMa,,
    HR 4021,10.297387,71.060600,6.660000,UMa,,
    HR 4026,10.300553,65.108300,5.820000,UMa,32 UMa,
    HR 4033,10.284947,42.914400,3.450000,UMa,33Lam UMa,
    HR 4044,10.316387,46.760800,6.430000,UMa,,
    HR 4046,10.324113,48.396900,6.000000,UMa,,
    HR 4047,10.350947,68.747500,5.960000,UMa,,
    HR 4051,10.337447,53.779200,6.450000,UMa,,
    HR 4052,10.342000,54.216900,6.000000,UMa,,
    HR 4067,10.369580,41.229400,5.760000,UMa,,
    HR 4069,10.372140,41.499400,3.050000,UMa,34Mu UMa,
    HR 4072,10.402193,65.566400,4.970000,UMa,,
    HR 4096,10.457780,41.600800,6.020000,UMa,,
    HR 4098,10.467720,48.784700,6.440000,UMa,,
    HR 4103,10.476807,45.212200,6.350000,UMa,,
    HR 4106,10.498420,65.626100,6.320000,UMa,35 UMa,
